Word	Count	Emotions
shemeber	1	
ashteroth	1	
karnaim	1	
zuzim	1	
emin	1	
elparan	1	
enmishpat	1	
hazezontamar	1	
slimepit	1	
hobah	1	
shoelatchet	1	
kenizzite	1	
kadmonite	1	
beerlahairoi	1	
fetcht	1	
benammi	1	
shrub	1	
jehovahjireh	1	
huz	1	
chese	1	
hazo	1	
pildash	1	
jidlaph	1	
reumah	1	
tebah	1	
gaham	1	
thahash	1	
current	1	
ungirded	1	
million	1	
asshurim	1	
letushim	1	
leummim	1	
abidah	1	
struggle	1	anger, fear, negative, sadness
guiltiness	1	
esek	1	
sitnah	1	
ahuzzath	1	
shebah	1	
judith	1	
supplant	1	
ladder	1	
wrestling	1	negative
poplar	1	
hazel	1	
chesnut	1	
anointedst	1	
vowedst	1	
longedst	1	
hotly	1	
jegarsahadutha	1	
drove	1	
ford	1	
peniel	1	
overdrive	1	
shalem	1	
erect	1	
eleloheisrael	1	
elbethel	1	
allonbachuth	1	
benoni	1	
edar	1	
arbah	1	
hemam	1	
alvan	1	
shepho	1	
ajah	1	
hemdan	1	
zaavan	1	
akan	1	
temani	1	
pau	1	
alvah	1	
stript	1	
spicery	1	
chezib	1	
wotteth	1	
sadly	1	negative, sadness
bakemeat	1	
butlership	1	
badness	1	anger, disgust, fear, negative
zaphnathpaaneah	1	
yearn	1	
divineth	1	
phallu	1	
phuvah	1	
ziphion	1	
arodi	1	
jimnah	1	
ishuah	1	
isui	1	
belah	1	
ehi	1	
rosh	1	
muppim	1	
morever	1	
activity	1	
padan	1	
wittingly	1	
defiledst	1	
united	1	positive, trust
selfwill	1	
rouse	1	
progenitor	1	
abelmizraim	1	
coffin	1	fear, negative, sadness
exodus	1	
pithom	1	
raamse	1	
shiphrah	1	
stool	1	
intendest	1	
spokesman	1	trust
minish	1	
shimi	1	
mahali	1	
zithri	1	
elisheba	1	
naashon	1	
abiasaph	1	
putiel	1	
murrain	1	
exaltest	1	
bolle	1	
purtenance	1	
bunch	1	
congeal	1	
stretchedst	1	
smotest	1	
steady	1	surprise, trust
jehovahnissi	1	
soundeth	1	
gaze	1	
chargedst	1	
stack	1	
challengeth	1	
party	1	
endow	1	positive, trust
usurer	1	
blindeth	1	
circumspect	1	
item	1	
hornets	1	
clearness	1	positive
setting	1	
embroider	1	
wheaten	1	
dresseth	1	
compound	1	
compoundeth	1	
stacte	1	
onycha	1	
galbanum	1	
confection	1	
clift	1	
menchildren	1	
equally	1	positive
distant	1	
seatward	1	
lookingglasse	1	
answerable	1	trust
bekah	1	
wire	1	
onward	1	
leviticus	1	
backbone	1	anger, positive, trust
scour	1	
beetle	1	
weasel	1	
tortoise	1	
ferret	1	
chameleon	1	
lizard	1	
mole	1	
darkish	1	
freckled	1	
eyebrow	1	
hunteth	1	
aunt	1	positive, trust
kinswomen	1	
womankind	1	
vomiteth	1	
gleaning	1	
honor	1	positive, trust
prostitute	1	disgust, negative
meteyard	1	
profaneth	1	
brokenfoote	1	
brokenhande	1	
crookbackt	1	
dwarf	1	
wen	1	negative
dibri	1	
its	1	
fewness	1	
overplus	1	
bondservant	1	
ague	1	
reform	1	positive
faintness	1	
ancestor	1	
singular	1	
poorer	1	
valuest	1	
pedigree	1	positive, trust
izehar	1	
shimite	1	
lael	1	
izeharite	1	
zuriel	1	
odd	1	
moist	1	
kernel	1	
rite	1	
ceremony	1	joy, positive, surprise
raguel	1	
mixt	1	
melon	1	
leeks	1	
onion	1	
garlick	1	
wretchedness	1	
enviest	1	
apparently	1	
palti	1	
raphu	1	
gaddiel	1	
sodi	1	
gaddi	1	
susi	1	
gemalli	1	
sethur	1	
nahbi	1	
vophsi	1	
geuel	1	
machi	1	
jehoshua	1	
disinherit	1	
tomorrow	1	anticipation
ribband	1	
bloom	1	anticipation, joy, positive, trust
zare	1	
direction	1	
nophah	1	
licketh	1	
cursest	1	
kirjathhuzoth	1	
zophim	1	
lign	1	
bucket	1	
salu	1	
hanochite	1	
palluite	1	
carmite	1	
nemuelite	1	
jaminite	1	
jachinite	1	
shaulite	1	
zephon	1	
zephonite	1	
haggite	1	
shunite	1	
ozni	1	
oznite	1	
erite	1	
arod	1	
arodite	1	
arelite	1	
shelanite	1	
pharzite	1	
hamulite	1	
tolaite	1	
pua	1	
punite	1	
jashubite	1	
shimronite	1	
sardite	1	
elonite	1	
jahleelite	1	
zebulunite	1	
machirite	1	
jeezer	1	
jeezerite	1	
helekite	1	
asrielite	1	
shechemite	1	
shemidaite	1	
hepherite	1	
shuthalhite	1	
bachrite	1	
tahanite	1	
eran	1	
eranite	1	
belaite	1	
ashbelite	1	
ahiram	1	
ahiramite	1	
shupham	1	
shuphamite	1	
hupham	1	
huphamite	1	
ardite	1	
naamite	1	
shuham	1	
jimna	1	
jimnite	1	
jesui	1	
jesuite	1	
beriite	1	
heberite	1	
malchielite	1	
jahzeelite	1	
gunite	1	
jezerite	1	
shillemite	1	
merarite	1	
korathite	1	
nimrah	1	
shebam	1	
beon	1	
augment	1	positive
atroth	1	
shophan	1	
bethharan	1	
shibmah	1	
bethjesimoth	1	
abelshittim	1	
hazaraddar	1	
western	1	
ziphron	1	
elidad	1	
chislon	1	
jogli	1	
hanniel	1	
shiphtan	1	
parnach	1	
paltiel	1	
azzan	1	
shelomi	1	
pedahel	1	
inheriteth	1	
hurl	1	
deuteronomy	1	
tophel	1	
dizahab	1	
astaroth	1	
cumbrance	1	
zamzummim	1	
avim	1	
hazerim	1	
salchah	1	
maachathi	1	
bashanhavothjair	1	
buildedst	1	
diggedst	1	
repayeth	1	
therin	1	
detest	1	anger, disgust, negative
scarceness	1	
provokedst	1	
jaakan	1	
mosera	1	
jotbath	1	
sowedst	1	
wateredst	1	
champaign	1	
proveth	1	
deer	1	
pygarg	1	
chamois	1	
glede	1	
sacrificedst	1	
beginnest	1	
evilfavouredness	1	
maw	1	
patrimony	1	
observer	1	
enchanter	1	
consulter	1	
necromancer	1	
fetcheth	1	
helve	1	
mortally	1	
breatheth	1	
eared	1	
pare	1	anger, anticipation, fear, negative, sadness
battlement	1	
amerce	1	
chanceth	1	
paddle	1	anticipation, positive
cuttest	1	
unrighteously	1	
possessest	1	
extreme	1	
itch	1	
gropeth	1	
hearkenedst	1	
servedst	1	
delicateness	1	
tenderness	1	joy, positive
denounce	1	anger, disgust, negative
fluttereth	1	
flinty	1	
unmindful	1	
strangely	1	
venom	1	anger, disgust, fear, negative
protection	1	
meribahkadesh	1	
coucheth	1	
withersoever	1	
success	1	anticipation, joy, positive
overfloweth	1	
zaretan	1	
shebarim	1	
environ	1	positive
babylonish	1	
cursing	1	anger, disgust, negative
wilily	1	
hoham	1	
piram	1	
horam	1	
hough	1	
geder	1	
lasharon	1	
shimronmeron	1	
gazathite	1	
ashdothite	1	
eshkalonite	1	
mearah	1	
giblite	1	
bamothbaal	1	
bethbaalmeon	1	
jahaza	1	
zarethshahar	1	
ramathmizpeh	1	
betonim	1	
betharam	1	
zaphon	1	
maalehacrabbim	1	
karkaa	1	
bethhogla	1	
jearim	1	
chesalon	1	
shicron	1	
jagur	1	
kinah	1	
dimonah	1	
adadah	1	
ithnan	1	
bealoth	1	
hadattah	1	
amam	1	
hazargaddah	1	
heshmon	1	
bethpalet	1	
bizjothjah	1	
chesil	1	
sansannah	1	
lebaoth	1	
shilhim	1	
zoreah	1	
enam	1	
sharaim	1	
adithaim	1	
gederah	1	
gederothaim	1	
zenan	1	
hadashah	1	
migdalgad	1	
dilean	1	
bozkath	1	
cabbon	1	
lahmam	1	
kithlish	1	
jiphtah	1	
nezib	1	
dannah	1	
kirjathsannah	1	
eshtemoh	1	
anim	1	
arab	1	
eshean	1	
janum	1	
bethtappuah	1	
aphekah	1	
humtah	1	
zior	1	
jokdeam	1	
halhul	1	
maarath	1	
bethanoth	1	
eltekon	1	
middin	1	
secacah	1	
nibshan	1	
archi	1	
japhleti	1	
atarothaddar	1	
taanathshiloh	1	
naarath	1	
entappuah	1	
description	1	
atarothadar	1	
geliloth	1	
keziz	1	
pharah	1	
chepharhaammonai	1	
ophni	1	
mozah	1	
irpeel	1	
taralah	1	
eleph	1	
gibeath	1	
kirjath	1	
balah	1	
bethul	1	
hazarsusah	1	
bethlebaoth	1	
sharuhen	1	
remmon	1	
baalathbeer	1	
ramath	1	
maralah	1	
dabbasheth	1	
chislothtabor	1	
gittahhepher	1	
ittahkazin	1	
remmonmethoar	1	
neah	1	
hannathon	1	
kattath	1	
nahallal	1	
idalah	1	
chesulloth	1	
haphraim	1	
shihon	1	
anaharath	1	
rabbith	1	
kishion	1	
abez	1	
remeth	1	
enhaddah	1	
bethpazzez	1	
shahazimah	1	
hali	1	
beten	1	
alammelech	1	
amad	1	
misheal	1	
shihorlibnath	1	
bethemek	1	
neiel	1	
ummah	1	
heleph	1	
zaanannim	1	
adami	1	
nekeb	1	
lakum	1	
aznothtabor	1	
hukkok	1	
ziddim	1	
zer	1	
hammath	1	
rakkath	1	
adamah	1	
enhazor	1	
migdalel	1	
horem	1	
irshemesh	1	
shaalabbin	1	
jethlah	1	
thimnathah	1	
jehud	1	
beneberak	1	
mejarkon	1	
rakkon	1	
japho	1	
almon	1	
kibzaim	1	
tanach	1	
beeshterah	1	
dabareh	1	
mishal	1	
hammothdor	1	
kartan	1	
kartah	1	
dimnah	1	
nahalal	1	
ed	1	
overlive	1	
zephath	1	
descry	1	
kitron	1	
nahalol	1	
accho	1	
ahlab	1	
helbah	1	
aphik	1	
asherite	1	
outlive	1	
timnathhere	1	
haft	1	
seirath	1	
lusty	1	disgust
lapidoth	1	
kedeshnaphtali	1	
zaanaim	1	
marchedst	1	
unoccupied	1	
byway	1	
abodest	1	
bleating	1	
searching	1	
jeoparde	1	
horsehoofs	1	
meroz	1	
lordly	1	
jehovahshalom	1	
harod	1	
vaunt	1	
tumble	1	negative
bethshittah	1	
zererath	1	
tabbath	1	
karkor	1	
resemble	1	
collar	1	
cheereth	1	
deserve	1	anger, anticipation, positive, trust
aid	1	positive
meonenim	1	
arumah	1	
berith	1	
camon	1	
maonite	1	
passedst	1	
shibboleth	1	
sibboleth	1	
pirathon	1	
wonderously	1	
brand	1	
shock	1	anger, fear, negative, surprise
timnite	1	
hip	1	
ramathlehi	1	
enhakkore	1	
gazite	1	
sorek	1	
weav	1	
mahanehdan	1	
afternoon	1	
baaltamar	1	
gidom	1	
valiantest	1	
lebonah	1	
lodgest	1	
diest	1	
mara	1	
hap	1	anticipation, surprise
moabitish	1	
mealtime	1	
wrought	1	negative
winnoweth	1	
followedst	1	
requirest	1	
worthily	1	
nourisher	1	
ramathaimzophim	1	
tohu	1	
action	1	positive
kettle	1	
loan	1	
honourest	1	
crouch	1	fear
bethcar	1	
shen	1	
confectionary	1	
zeror	1	
bechorath	1	
aphiah	1	
goodlier	1	
shalisha	1	
shalim	1	
zelzah	1	
sorroweth	1	
matri	1	
condition	1	
share	1	anticipation, joy, positive, trust
coulter	1	
file	1	
fork	1	
bozez	1	
seneh	1	
restraint	1	positive
acre	1	
discomfiture	1	
ishui	1	
telaim	1	
bleat	1	
ephesdammim	1	
greave	1	
slang	1	
stripling	1	
sechu	1	
ezel	1	
artillery	1	fear, negative
whereabout	1	
slewest	1	
scrabble	1	
discontented	1	
hareth	1	
safeguard	1	positive, trust
selahammahlekoth	1	
churlish	1	
phalti	1	
maoch	1	
gezrite	1	
road	1	
executedst	1	
belongest	1	
agone	1	
invasion	1	anger, negative
siphmoth	1	
rachal	1	
chorashan	1	
athach	1	
vilely	1	
helkathhazzurim	1	
ammah	1	
giah	1	
bithron	1	
chileab	1	
chargest	1	
phaltiel	1	
sirah	1	
fellest	1	
shammuah	1	
bestir	1	
baale	1	
nachon	1	
perezuzzah	1	
pace	1	
shamelessly	1	
redeemedst	1	
methegammah	1	
betah	1	
berothai	1	
jerubbesheth	1	
shooter	1	fear
jedidiah	1	
bolt	1	
baalhazor	1	
whoever	1	
spilt	1	
depute	1	
conspirator	1	anger, anticipation, disgust, fear, negative
chafe	1	
wench	1	anger, disgust, negative
ithra	1	
shobi	1	
overrun	1	
stealth	1	surprise
ferry	1	
favoureth	1	
berite	1	
jairite	1	
armoni	1	
ishbibenob	1	
saph	1	
jaareoregim	1	
psalmist	1	
tachmonite	1	
adino	1	
eznite	1	
agee	1	
elika	1	
paltite	1	
anethothite	1	
mebunnai	1	
heleb	1	
hiddai	1	
abialbon	1	
barhumite	1	
jashen	1	
sharar	1	
ahasbai	1	
hezrai	1	
paarai	1	
arbite	1	
nahari	1	
tahtimhodshi	1	
danjaan	1	
threshingplace	1	
cherish	1	anticipation, joy, positive, surprise, trust
rei	1	
zoheleth	1	
elihoreph	1	
shisha	1	
zabud	1	
ahishar	1	
dekar	1	
makaz	1	
elonbethhanan	1	
hese	1	
aruboth	1	
sochoh	1	
taphath	1	
zartanah	1	
ahinadab	1	
basmath	1	
aloth	1	
paruah	1	
fallowdeer	1	
largeness	1	
ezrahite	1	
chalcol	1	
darda	1	
mahol	1	
occurrent	1	
discharge	1	negative
stonesquarer	1	
eightieth	1	
nethermost	1	
ceiling	1	
inside	1	
carving	1	
bul	1	
cope	1	
checker	1	
graving	1	
nave	1	
felloe	1	
spoke	1	negative
zarthan	1	
unweighe	1	
ethanim	1	
afflictest	1	
bondservice	1	
exceedeth	1	
princess	1	positive
rezon	1	
eliadah	1	
zereda	1	
zeruah	1	
industrious	1	
disobey	1	anger, disgust, negative
cracknel	1	
tabrimon	1	
hezion	1	
cinneroth	1	
exempt	1	
arza	1	
ethbaal	1	
hiel	1	
bethelite	1	
lancet	1	
busy	1	
decide	1	
abominably	1	
persude	1	
leather	1	
sheepmaster	1	
fell	1	negative, sadness
kirharaseth	1	
slinger	1	
sneeze	1	disgust, negative, surprise
shred	1	
baalshalisha	1	
servitor	1	
abana	1	
pharpar	1	
cab	1	positive
barnfloor	1	
je	1	
hoshaphat	1	
zair	1	
treachery	1	anger, fear, negative, sadness, surprise
bidkar	1	
gur	1	
tired	1	negative
bringer	1	
vestry	1	
jehosheba	1	
sur	1	
bored	1	
lid	1	
silla	1	
jozachar	1	
gathhepher	1	
jecholiah	1	
arieh	1	
janoah	1	
jerusha	1	
cuthah	1	
ava	1	
succothbenoth	1	
cuth	1	
nergal	1	
ashima	1	
nibhaz	1	
tartak	1	
sepharvite	1	
anammelech	1	
abi	1	
nehushtan	1	
thelasar	1	
lodging	1	trust
berodachbaladan	1	
meshullemeth	1	
haruz	1	
jotbah	1	
jedidah	1	
boscath	1	
harha	1	
idolatrous	1	
planet	1	
topheth	1	
nathanmelech	1	
taxation	1	
zebudah	1	
rumah	1	
nehushta	1	
careah	1	
enosh	1	
kenan	1	
sabta	1	
sabtecha	1	
caphthorim	1	
abida	1	
zephi	1	
ezar	1	
homam	1	
alian	1	
shephi	1	
zavan	1	
jakan	1	
pai	1	
aliah	1	
canaanitess	1	
calcol	1	
dara	1	
achar	1	
troubler	1	
chelubai	1	
shimma	1	
raddai	1	
jerioth	1	
jesher	1	
ardon	1	
calebephratah	1	
bunah	1	
oren	1	
atarah	1	
maaz	1	
eker	1	
ahban	1	
molid	1	
zaza	1	
raham	1	
jorkoam	1	
jahdai	1	
regem	1	
gesham	1	
sheber	1	
tirhanah	1	
machbenah	1	
gibea	1	
achsa	1	
hareph	1	
bethgader	1	
haroeh	1	
puhite	1	
shumathite	1	
mishraite	1	
zareathite	1	
eshtaulite	1	
zorite	1	
tirathite	1	
shimeathite	1	
suchathite	1	
bathshua	1	
malchiram	1	
shenazar	1	
jecamiah	1	
hoshama	1	
nedabiah	1	
hashubah	1	
ohel	1	
hasadiah	1	
jushabhese	1	
arnan	1	
igeal	1	
bariah	1	
hodaiah	1	
dalaiah	1	
anani	1	
ahumai	1	
lahad	1	
zorathite	1	
ishma	1	
idbash	1	
hazelelponi	1	
hushah	1	
ahuzam	1	
temeni	1	
haahashtari	1	
zereth	1	
jezoar	1	
ethnan	1	
coz	1	
anub	1	
zobebah	1	
aharhel	1	
harum	1	
mehir	1	
bethrapha	1	
tehinnah	1	
irnahash	1	
rechah	1	
hathath	1	
meonothai	1	
charashim	1	
iru	1	
naam	1	
jehaleleel	1	
ziphah	1	
tiria	1	
asareel	1	
jalon	1	
ishbah	1	
jehudijah	1	
socho	1	
jekuthiel	1	
bithiah	1	
hodiah	1	
naham	1	
garmite	1	
shimon	1	
rinnah	1	
benhanan	1	
tilon	1	
zoheth	1	
benzoheth	1	
lecah	1	
laadah	1	
ashbea	1	
jokim	1	
chozeba	1	
saraph	1	
jashubilehem	1	
hamuel	1	
zacchur	1	
ezem	1	
tolad	1	
hazarsusim	1	
bethbirei	1	
tochen	1	
meshobab	1	
jamlech	1	
joshah	1	
josibiah	1	
asiel	1	
jaakobah	1	
jeshohaiah	1	
jesimiel	1	
shiphi	1	
reaia	1	
beerah	1	
azaz	1	
shapham	1	
jaanai	1	
jorai	1	
jachan	1	
zia	1	
huri	1	
jaroah	1	
jeshishai	1	
jahdo	1	
abdiel	1	
nephish	1	
nodab	1	
jahdiel	1	
hara	1	
jeaterai	1	
ahimoth	1	
zophai	1	
vashni	1	
haggiah	1	
toah	1	
berachiah	1	
baaseiah	1	
ethni	1	
kishi	1	
hilen	1	
jokmeam	1	
bileam	1	
anem	1	
mashal	1	
hukok	1	
jahzah	1	
shimrom	1	
jeriel	1	
jahmai	1	
jibsam	1	
ishiah	1	
iri	1	
zemira	1	
alameth	1	
zethan	1	
ahishahar	1	
ir	1	
aher	1	
jahziel	1	
ashriel	1	
aramitess	1	
peresh	1	
sheresh	1	
rakem	1	
hammoleketh	1	
ishod	1	
mahalah	1	
shemidah	1	
ahian	1	
likhi	1	
aniam	1	
eladah	1	
elead	1	
sherah	1	
uzzensherah	1	
rephah	1	
resheph	1	
telah	1	
non	1	
jehoshuah	1	
naaran	1	
isuah	1	
ishuai	1	
birzavith	1	
hotham	1	
pasach	1	
bimhal	1	
ashvath	1	
rohgah	1	
jehubbah	1	
imna	1	
shelesh	1	
amal	1	
suah	1	
harnepher	1	
beri	1	
imrah	1	
hod	1	
shamma	1	
shilshah	1	
beera	1	
pispah	1	
ara	1	
ulla	1	
haniel	1	
rezia	1	
aharah	1	
nohah	1	
addar	1	
abihud	1	
ahoah	1	
shephuphan	1	
shaharaim	1	
baara	1	
hodesh	1	
zibia	1	
jeuz	1	
shachia	1	
mirma	1	
abitub	1	
misham	1	
ader	1	
ispah	1	
hezeki	1	
ishmerai	1	
jezliah	1	
elienai	1	
beraiah	1	
shimrath	1	
shimhi	1	
ishpan	1	
antothijah	1	
iphedeiah	1	
shamsherai	1	
shehariah	1	
jaresiah	1	
zacher	1	
tarea	1	
eshek	1	
jehush	1	
jeuel	1	
hasenuah	1	
ibneiah	1	
michri	1	
shephathiah	1	
ibnijah	1	
maasiai	1	
jahzerah	1	
meshillemith	1	
hasshub	1	
bakbakkar	1	
heresh	1	
korahite	1	
shimeam	1	
tahrea	1	
hachmonite	1	
pasdammim	1	
snowy	1	
shammoth	1	
harorite	1	
ilai	1	
hele	1	
ithai	1	
hurai	1	
baharumite	1	
hashem	1	
gizonite	1	
shage	1	
eliphal	1	
mecherathite	1	
hezro	1	
naarai	1	
ezbai	1	
mibhar	1	
haggeri	1	
naharai	1	
berothite	1	
adina	1	
shiza	1	
joshaphat	1	
mithnite	1	
uzzia	1	
ashterathite	1	
shama	1	
hothan	1	
aroerite	1	
tizite	1	
mahavite	1	
jeribai	1	
joshaviah	1	
elnaam	1	
ithmah	1	
jasiel	1	
mesobaite	1	
shemaah	1	
gibeathite	1	
jeziel	1	
ismaiah	1	
josabad	1	
gederathite	1	
eluzai	1	
bealiah	1	
haruphite	1	
joezer	1	
joelah	1	
mishmannah	1	
machbanai	1	
advisement	1	
rover	1	
shihor	1	
chidon	1	
perezuzza	1	
elpalet	1	
beeliada	1	
kushaiah	1	
ben	1	
jaaziel	1	
aziel	1	
alamoth	1	
sheminith	1	
jehiah	1	
syriadamascus	1	
tibhath	1	
chun	1	
congratulate	1	
shavsha	1	
syriamaachah	1	
sippai	1	
lahmi	1	
overtaketh	1	
joining	1	
magnifical	1	
haziel	1	
zina	1	
zizah	1	
seorim	1	
hakkoz	1	
jeshuah	1	
huppah	1	
jeshebeab	1	
aphse	1	
jehezekel	1	
gamul	1	
ordering	1	
shoham	1	
ibri	1	
asarelah	1	
zeri	1	
izri	1	
jesharelah	1	
jathniel	1	
peulthai	1	
othni	1	
rephael	1	
semachiah	1	
simri	1	
tebaliah	1	
shallecheth	1	
jerijah	1	
dodai	1	
ammizabad	1	
shamhuth	1	
izrahite	1	
anetothite	1	
ishmaiah	1	
jaasiel	1	
ezri	1	
ramathite	1	
shiphmite	1	
gederite	1	
shitrai	1	
sharonite	1	
adlai	1	
obil	1	
jaziz	1	
hagerite	1	
hachmoni	1	
constant	1	positive, trust
reignest	1	
parvaim	1	
amount	1	
zeredathah	1	
scaffold	1	fear, negative
hamathzobah	1	
exceedest	1	
terrace	1	
chapmen	1	
shoco	1	
adoraim	1	
shamariah	1	
zaham	1	
sukkiim	1	
jeshanah	1	
zephathah	1	
abelmaim	1	
huge	1	
benhail	1	
tobadonijah	1	
amasiah	1	
assent	1	positive
courageously	1	
hazazontamar	1	
cliff	1	fear
ziz	1	
jeruel	1	
dodavah	1	
elishaphat	1	
shimrith	1	
jecoliah	1	
jabneh	1	
gurbaal	1	
mehunim	1	
dresser	1	
invent	1	
jerushah	1	
jehizkiah	1	
hadlai	1	
shocho	1	
gimzo	1	
jehalelel	1	
ismachiah	1	
establishment	1	
cote	1	
strowe	1	
joahaz	1	
coupling	1	
tikvath	1	
hasrah	1	
humbledst	1	
conaniah	1	
charchemish	1	
stiffen	1	
misuse	1	negative
reelaiah	1	
mizpar	1	
jorah	1	
gibbar	1	
kirjatharim	1	
magbish	1	
hasupha	1	
siaha	1	
lebanah	1	
hagabah	1	
hagab	1	
asnah	1	
nephusim	1	
bazluth	1	
thamah	1	
peruda	1	
jaalah	1	
ami	1	
telharsa	1	
addan	1	
bishlam	1	
tabeel	1	
dinaite	1	
apharsathchite	1	
tarpelite	1	
apharsite	1	
archevite	1	
susanchite	1	
dehavite	1	
asnapper	1	
endamage	1	
judea	1	
achmetha	1	
strongly	1	positive
savours	1	
prescribe	1	
impose	1	
confiscation	1	negative
pharosh	1	
elihoenai	1	
josiphiah	1	
hakkatan	1	
zabbud	1	
copper	1	
commission	1	trust
further	1	
forfeit	1	anger, negative, sadness
jahaziah	1	
kelaiah	1	
ramiah	1	
jeziah	1	
aziza	1	
athlai	1	
sheal	1	
chelal	1	
ishijah	1	
shimeon	1	
mattathah	1	
jeremai	1	
maadai	1	
uel	1	
bedeiah	1	
chelluh	1	
vaniah	1	
jaasau	1	
machnadebai	1	
shashai	1	
sharai	1	
zebina	1	
jadau	1	
port	1	
hassenaah	1	
besodeiah	1	
melatiah	1	
jadon	1	
harhaiah	1	
harumaph	1	
halohesh	1	
shallun	1	
siloah	1	
azbuk	1	
bavai	1	
palal	1	
uzai	1	
zalaph	1	
miphkad	1	
ashdodite	1	
mortgage	1	fear
gashmu	1	
mehetabeel	1	
elul	1	
raamiah	1	
nahamani	1	
mispereth	1	
nehum	1	
bethazmaveth	1	
hodevah	1	
hashupha	1	
sia	1	
lebana	1	
hagaba	1	
phaseah	1	
meunim	1	
nephishesim	1	
bazlith	1	
tamah	1	
perida	1	
jaala	1	
telharesha	1	
addon	1	
pulpit	1	positive
hashbadana	1	
distinctly	1	
sense	1	positive
sackclothe	1	
chenani	1	
foundest	1	
threw	1	
withheld	1	
multipliedst	1	
subduedst	1	
left	1	
zidkijah	1	
bilgai	1	
azaniah	1	
beninu	1	
zatthu	1	
hizkijah	1	
azzur	1	
nebai	1	
magpiash	1	
hallohesh	1	
pileha	1	
shobek	1	
hashabnah	1	
anan	1	
exaction	1	
athaiah	1	
hazaiah	1	
shiloni	1	
joed	1	
gabbai	1	
senuah	1	
pelaliah	1	
amashai	1	
ahasai	1	
gispa	1	
jekabzeel	1	
bethphelet	1	
mekonah	1	
enrimmon	1	
zareah	1	
aija	1	
neballat	1	
ginnetho	1	
maadiah	1	
meraiah	1	
melicu	1	
helkai	1	
moadiah	1	
piltai	1	
kallai	1	
netophathi	1	
azarael	1	
milalai	1	
gilalai	1	
maai	1	
jezrahiah	1	
ally	1	positive, trust
outlandish	1	negative
mehuman	1	
biztha	1	
harbona	1	
bigtha	1	
abagtha	1	
zethar	1	
carcas	1	
carshena	1	
shethar	1	
admatha	1	
mere	1	
marsena	1	
empire	1	
hege	1	
hadassah	1	
shaashgaz	1	
tebeth	1	
bigthan	1	
transgressest	1	
enlargement	1	
merrily	1	
bigthana	1	
countervail	1	
harbonah	1	
sivan	1	
execution	1	anger, fear, negative, sadness, trust
parshandatha	1	
dalphon	1	
aspatha	1	
poratha	1	
adalia	1	
aridatha	1	
parmashta	1	
arisai	1	
aridai	1	
vajezatha	1	
undertake	1	
eschew	1	anger, negative, sadness
movedst	1	
roaring	1	
disappointeth	1	
enterprise	1	
woundeth	1	
loweth	1	
fodder	1	
blackish	1	
forcible	1	
argue	1	anger, negative
overwhelm	1	negative
wearisome	1	
tossing	1	
shuttle	1	
scarest	1	
terrifiest	1	
loathe	1	anger, disgust, negative
preserver	1	
greenness	1	
plunge	1	fear, negative
daysman	1	
contendest	1	
enquirest	1	
curdle	1	
markest	1	
increasest	1	
mockest	1	
exacteth	1	
deserveth	1	
trusty	1	positive
straiteneth	1	
forger	1	
pleading	1	
sprout	1	
sewest	1	
prevailest	1	
changest	1	
restrainest	1	
boss	1	
collop	1	
unripe	1	
bribery	1	disgust, negative
emboldeneth	1	
wrinkle	1	
injustice	1	anger, negative
hungerbitten	1	
check	1	
calveth	1	
distributeth	1	
moisten	1	
argument	1	anger, negative
disguiseth	1	
entreateth	1	
hurleth	1	
vein	1	
mallow	1	
viler	1	
opposest	1	
dissolvest	1	
heinous	1	negative
visiteth	1	
cockle	1	
thrusteth	1	
vent	1	anger
slumbering	1	
tasteth	1	
ensnare	1	
clappeth	1	
sinnest	1	
extremity	1	negative
withdraweth	1	
discipline	1	fear, negative
spreading	1	
attentively	1	
balancing	1	
quieteth	1	
darkeneth	1	
swaddlingband	1	
gendere	1	
frozen	1	
influence	1	negative, positive
mazzaroth	1	
ostrich	1	
paweth	1	
rattleth	1	
smelleth	1	
crag	1	
behemoth	1	fear, negative
fen	1	
pierceth	1	
barbed	1	
neesing	1	
flake	1	negative
breaking	1	
slingstone	1	
laugheth	1	
jemima	1	
kezia	1	
kerenhappuch	1	
lifter	1	
defendest	1	
ordaineth	1	
pate	1	
higgaion	1	
croucheth	1	
spite	1	anger, negative
backbiteth	1	
extendeth	1	
maintainest	1	
disappoint	1	anger, disgust, negative, sadness
fillest	1	
eyesight	1	
handywork	1	
preventest	1	
intended	1	anticipation, positive
inhabitest	1	
stare	1	
anointest	1	
dissembler	1	
contemptuously	1	
skilfully	1	
abject	1	disgust, negative
plotteth	1	
borroweth	1	
payeth	1	
disquietness	1	
aloof	1	negative
muse	1	
frail	1	
favourest	1	
upholdest	1	
hermonite	1	
mizar	1	
waterspout	1	
sellest	1	
indite	1	
breakest	1	
consentedst	1	
slanderest	1	
thoughtest	1	
glorifieth	1	
ordereth	1	
shapen	1	
bloodguiltiness	1	
delightest	1	
boastest	1	
windy	1	
tellest	1	
wandering	1	
charming	1	positive
belch	1	
display	1	
totter	1	
renderest	1	
stilleth	1	
ridge	1	
settlest	1	
crownest	1	
laidst	1	
jah	1	
loadeth	1	
scalp	1	
waterflood	1	
greyheade	1	
mow	1	
loftily	1	
painful	1	anger, disgust, fear, negative, sadness
castedst	1	
withdrawest	1	
driedst	1	
limited	1	anger, negative, sadness
thunderbolt	1	
unfaithfully	1	
shouteth	1	
skilfulness	1	
